condition,post_index,comment_imbalance_mean,participation_rate_A_mean,participation_rate_B_mean,participation_gap_mean,mean_confidence_A_mean,mean_confidence_B_mean,mean_willingness_A_mean,mean_willingness_B_mean,conformity_rate_mean,silence_streak_mean_mean,silence_streak_max_mean,silence_streak_pct_ge_5_mean,cascade_flag_mean,comment_imbalance_std,participation_rate_A_std,participation_rate_B_std,participation_gap_std,mean_confidence_A_std,mean_confidence_B_std,mean_willingness_A_std,mean_willingness_B_std,conformity_rate_std,silence_streak_mean_std,silence_streak_max_std,silence_streak_pct_ge_5_std,cascade_flag_std,cascade_probability
favor_b_control,26,0.18358458725759916,0.4085,0.3995,0.008999999999999998,0.5001524398488997,0.49781744504112935,0.502111039170525,0.4944203486922418,0.06366555264809354,1.6957499999999999,16.0,0.10024999999999999,0.1,0.07724889282216439,0.04498830257323622,0.05642647754752243,0.08459812116863565,0.01268853942330558,0.012730068000262098,0.026383587868086034,0.027410147090925825,0.02627555650377558,0.19206821019736997,4.192725529821986,0.024250610410114587,0.30779350562554625,0.1
favor_b_control,27,0.18290517025130276,0.4,0.381,0.019000000000000006,0.5005427931718384,0.49738913459377426,0.5027646384778742,0.4936717022181,0.07112266152027405,1.738,16.25,0.1055,0.15,0.1095002503019472,0.044721359549995794,0.05693024355805047,0.0855877512141471,0.012423638561009545,0.012589655845835978,0.025430622678370363,0.026273354430013388,0.03522666844094168,0.16803351795964622,4.253481546117003,0.025230516193063136,0.3663475485325232,0.15
favor_b_control,28,0.2200667752264359,0.41200000000000003,0.371,0.041,0.5005959088376972,0.49730804436928067,0.502486639882908,0.49383787406888313,0.08356816990111819,1.7567499999999998,16.65,0.1095,0.3,0.14909154892837628,0.07810923525153057,0.05139117270095077,0.11331836846504166,0.013396894416568725,0.013684533155268012,0.028932220762638922,0.03017086974881893,0.033074066666102214,0.16954486287208997,4.196176204217609,0.020577197394970454,0.4701623459816272,0.3
favor_b_control,29,0.18963964573640027,0.426,0.381,0.045,0.5008399225654054,0.49702061609860293,0.5032662493476783,0.49273015804717746,0.06873586278159696,1.7712499999999998,16.65,0.11100000000000002,0.05,0.10003937966001593,0.06668070027731923,0.055715442440276715,0.09832812950845542,0.014328710130697768,0.014686182738891636,0.030323238438242042,0.03156109080994792,0.04652304716394493,0.14676220472874507,4.132986686086518,0.016591056563544617,0.22360679774997896,0.05
favor_b_control,30,0.2450120694927044,0.418,0.392,0.026000000000000002,0.5009704082549999,0.4968527214712951,0.5032275705109764,0.4924567462193343,0.08251353781221314,1.733,16.55,0.10475000000000001,0.25,0.10284626096773183,0.05337060101433728,0.06653847323956742,0.09477952254963538,0.015625482834032287,0.01603176016279545,0.03347620050189495,0.03478778010311082,0.02731054600083171,0.12518827925631815,4.501169438689181,0.01681751906103933,0.4442616583193193,0.25
favor_b_control,31,0.18225270976562494,0.40199999999999997,0.3915,0.0105,0.5012296869172383,0.4965930526501155,0.503679095518973,0.49182536357977985,0.07980478868487309,1.7550000000000001,16.6,0.10874999999999999,0.15,0.10929483669568767,0.0558758021254093,0.05008151250448456,0.0912760417057712,0.015761376643693346,0.016166578499209532,0.032270771105365546,0.03324521454906351,0.03219947501635549,0.1331303279141395,4.535242116208526,0.015378984293337998,0.36634754853252327,0.15
favor_b_control,32,0.18277779888916984,0.41600000000000004,0.39249999999999996,0.023500000000000007,0.5014996844602782,0.49631090773647824,0.5042283399694867,0.49097102349980243,0.07096550929003892,1.73425,16.95,0.1085,0.15,0.09936596962174817,0.05743646375275077,0.05437443284640698,0.08355741801457942,0.0155251213992706,0.015903153602227937,0.03163760853068298,0.03254362076519287,0.0337657479033196,0.15695519809973268,4.454152409180733,0.01913250196861214,0.36634754853252327,0.15
favor_b_control,33,0.1636256206691734,0.4025,0.40099999999999997,0.0015000000000000013,0.5016852443324612,0.49607687399336664,0.504462174448878,0.4904893522367753,0.06600925393223951,1.76175,17.1,0.10525,0.0,0.06687022224488823,0.04494148241997879,0.04204008112566663,0.06166761497611291,0.015397484353543064,0.015706183378313383,0.03143803691967131,0.032295842975017766,0.026440858877563995,0.14667611113929688,4.564162458476738,0.01743219948679364,0.0,0.0
favor_b_control,34,0.20800399800559286,0.4095,0.3865,0.023,0.5015669173551849,0.4962079326441284,0.5036963279327786,0.49105995968162414,0.06400114511651932,1.786,16.7,0.11125,0.25,0.1021579820168264,0.06151379819537281,0.06063479980480202,0.1026542485084865,0.015981534907766524,0.016278725948426397,0.033611692208784565,0.034439652996162716,0.029381101437188705,0.16334174700850193,3.908156113888788,0.020122977178497117,0.4442616583193193,0.25
favor_b_control,35,0.18013327250530983,0.40700000000000003,0.421,-0.013999999999999995,0.5013580007132704,0.49631981658556457,0.5033423957937461,0.49121915127672855,0.07947503211189608,1.7252500000000002,14.85,0.11225,0.05,0.10029717723634116,0.06457146184043323,0.04919349550499537,0.0929855676407564,0.016613584207022775,0.016900681156833394,0.034829175228572797,0.0358596588428805,0.028948169557616397,0.1834069031014459,2.5603248149199227,0.02291144278578535,0.22360679774997896,0.05
favor_b_control,36,0.18327089863899074,0.421,0.377,0.044000000000000004,0.5017939370017547,0.49584165112977185,0.504694559759558,0.4898387985269778,0.062214782689507565,1.75175,15.5,0.10825,0.1,0.11047088872324176,0.056930243558050465,0.051615990994223766,0.077690343503451,0.017038537637114437,0.01734235455492747,0.03554156832613564,0.03620085328088784,0.02278035400007417,0.1584486883571627,3.017492859626139,0.018797746225489236,0.30779350562554625,0.1
favor_b_control,37,0.20781500900764455,0.393,0.418,-0.025,0.5020820011066929,0.4954268675294967,0.5051573695097483,0.4893342292793405,0.0773312145490721,1.765,15.9,0.11100000000000002,0.2,0.1284633945762406,0.05639148871948674,0.0696306042816776,0.09248043889897674,0.017737005566334015,0.01796620801205053,0.03708859050050846,0.03777134582249066,0.02989124369993756,0.179831792751478,2.8818853478052766,0.020300375936368638,0.41039134083406165,0.2
favor_b_control,38,0.18000342285123597,0.395,0.398,-0.0030000000000000053,0.5020177513114945,0.4953500692954849,0.5047938543380889,0.48953479949509304,0.06618572871211206,1.7725000000000002,16.3,0.10800000000000001,0.05,0.0732876725178807,0.05670793131197972,0.04595191995301634,0.07540068406781689,0.017818228823785465,0.018001651276062285,0.036353336004055624,0.036744439394671806,0.03300378406121548,0.17967441313899457,3.197038102928858,0.021968877507678182,0.22360679774997896,0.05
favor_b_control,39,0.18787841816210094,0.387,0.4035,-0.016500000000000008,0.5017817243351088,0.49546518952204444,0.5043004191408675,0.4899756337446585,0.0720055375921984,1.79225,16.6,0.11000000000000001,0.1,0.1066268896807023,0.05262578915522813,0.046710192734168404,0.07652141083245573,0.01830256403420668,0.018391216066551218,0.03774239839406857,0.03777850707885065,0.03354706256706105,0.1600614602352221,3.803045870711638,0.020131148946216083,0.3077935056255462,0.1
favor_b_control,40,0.1837867584676179,0.39,0.421,-0.030999999999999993,0.5007670192654133,0.49641952792085065,0.5013665906886285,0.4927530251115228,0.06716436634176307,1.75075,16.3,0.10974999999999999,0.15,0.10543538750240633,0.04963021151211066,0.05004208754953963,0.07608167356618528,0.01787911993860078,0.017877494991463,0.035639185219917886,0.03571625727611732,0.03986019479076084,0.19541639079021414,3.628831912975796,0.025312520305384965,0.36634754853252327,0.15
favor_b_treatment1,1,0.21475264398267932,0.3805,0.425,-0.0445,0.49586699200298157,0.5039647539586273,0.49148578176005053,0.5084396833997182,0.0797957429731367,0.5972500000000001,1.0,0.0,0.15,0.10676890541943997,0.04828370107472794,0.050731491309898596,0.08382155230952804,0.001560131751050195,0.0015335647094695897,0.0031823807450030426,0.0031335161778257,0.022695661472637855,0.026381562541010782,0.0,0.0,0.36634754853252327,0.15
favor_b_treatment1,2,0.14981774466187797,0.403,0.40800000000000003,-0.005000000000000002,0.49285313349676246,0.5068130231457939,0.4863807115496071,0.5134954163506974,0.06798602243432969,0.95525,2.0,0.0,0.15,0.10512228037121404,0.05037752213876844,0.06477491392263066,0.07870665055829312,0.0027996100799930496,0.0027343217725787814,0.0058233701494160486,0.005892111352757096,0.02197068261537992,0.06796816205129852,0.0,0.0,0.36634754853252327,0.15
favor_b_treatment1,3,0.17611974565159838,0.3865,0.4165,-0.029999999999999992,0.48992273721031115,0.5096038631219075,0.4802482837531265,0.5195429581126655,0.06363922769804531,1.20575,3.0,0.0,0.1,0.09036944442120314,0.049659366000573815,0.04368246667413417,0.07553319242488522,0.0036661857699791605,0.0034923490306855457,0.007425349650677911,0.007200420484289328,0.0292774507633375,0.0933058778539984,0.0,0.0,0.3077935056255462,0.1
favor_b_treatment1,4,0.18801661030613664,0.386,0.41550000000000004,-0.029500000000000005,0.4869410477251573,0.5124441259065861,0.4741465441042304,0.5256290476478924,0.06984422835891306,1.366,4.0,0.0,0.1,0.07809959431100534,0.05807436249281923,0.0468452098320685,0.07430201527337069,0.003977780406884644,0.0037943404600706532,0.00736864517011214,0.007556373009434308,0.027006028481590047,0.1111258177401681,0.0,0.0,0.30779350562554625,0.1
favor_b_treatment1,5,0.2202687129890542,0.3765,0.4405,-0.064,0.48385854928542615,0.5154542111406285,0.467686529643277,0.5320883217192648,0.07315555769665628,1.4245,5.0,0.10024999999999999,0.2,0.0896376188597042,0.03856300381399113,0.053751376971346417,0.07315448685739256,0.004830610968511542,0.004853445809998923,0.01026924407983113,0.01042540539476482,0.026244260942517965,0.09306053491085652,0.0,0.018171333699567915,0.41039134083406165,0.2
favor_b_treatment1,6,0.17647244355327318,0.381,0.403,-0.022000000000000002,0.4805791338562863,0.5186315538765534,0.46062891434165004,0.539125152417761,0.07330540197215099,1.5242499999999999,6.0,0.09875,0.1,0.09986406605038871,0.04833000593507319,0.057225316443906764,0.07529590748646653,0.0050795031501328575,0.005335838682572345,0.010511148616748149,0.010709014794136074,0.030732989577409456,0.15295574695419517,0.0,0.025745464598030104,0.3077935056255462,0.1
favor_b_treatment1,7,0.25512555215786686,0.356,0.4385,-0.0825,0.4769708471208857,0.5221425195423534,0.45285686930811064,0.5469191500042468,0.06698489823475365,1.6147500000000001,7.0,0.1035,0.3,0.11228538751775216,0.057710712314001766,0.05842449017861927,0.09834819988719994,0.00515721900725809,0.005528702743275094,0.010743361957893638,0.01079990433743584,0.026899873145835567,0.16986430342761064,0.0,0.02471415533017891,0.4701623459816272,0.3
favor_b_treatment1,8,0.1529909198186645,0.3935,0.42800000000000005,-0.0345,0.4738786490730288,0.5250981554721034,0.44721317262921445,0.5525002925281629,0.06306074467848738,1.60825,8.0,0.10300000000000001,0.1,0.08446787068669254,0.04804329188072819,0.04990517323674445,0.0675492023405318,0.005399049160038861,0.005972124750388154,0.011582668897597037,0.011412398907853056,0.029790463558250588,0.14529710940001522,0.0,0.020545200489600842,0.3077935056255462,0.1
favor_b_treatment1,9,0.1935425702792171,0.38449999999999995,0.43100000000000005,-0.04650000000000001,0.4705612556329604,0.5282635576411028,0.4400128002854098,0.5596054064553092,0.06568168615426968,1.6375,9.0,0.10375000000000001,0.3,0.10749870540684973,0.057717551831948696,0.03864821096152207,0.08158140913093787,0.005944788342193364,0.006500322570784878,0.012618551639386405,0.012681191456155302,0.027809332299203664,0.13436497820645468,0.0,0.020955780511403177,0.4701623459816272,0.3
favor_b_treatment1,10,0.2363925904767144,0.34900000000000003,0.4245,-0.0755,0.46738705130493885,0.5312810295897211,0.43376779245577435,0.5658595827201004,0.0644639143165146,1.6969999999999998,9.9,0.10900000000000001,0.25,0.12414782824100576,0.05646610534321964,0.06565259444907519,0.09087151137153697,0.006836420673932239,0.007429200209811372,0.014957496353437832,0.01540065470096014,0.027781545825316556,0.1380446152136102,0.447213595499958,0.018107863950287045,0.44426165831931924,0.25
favor_b_treatment1,11,0.1953573232772135,0.3895,0.4465,-0.05700000000000001,0.4647838755231185,0.5338129638941027,0.4288441969182655,0.5707424397317409,0.06824238828990586,1.668,10.85,0.10900000000000001,0.15,0.10158057228196174,0.05031218331054302,0.039373381336821146,0.07204530738215692,0.007459111078291111,0.008331571995524433,0.016778485486076813,0.01735137294422962,0.02894555041269612,0.1868604883469568,0.489360484929593,0.021980852911951395,0.3663475485325232,0.15
favor_b_treatment1,12,0.2482944403969817,0.35100000000000003,0.4465,-0.0955,0.4614006122572114,0.5371557001010825,0.42066588139524974,0.5789153694098139,0.06330449097913385,1.7252500000000002,11.75,0.10775000000000001,0.45,0.12254164740693754,0.06051533081094321,0.05499042978938293,0.09236512214831791,0.007841008929681053,0.008973626665738633,0.017446448035979355,0.018220907692842268,0.02023649793087314,0.21580007194769785,0.6386663736585051,0.025051263231096434,0.5104177855340404,0.45
favor_b_treatment1,13,0.2504671149531147,0.369,0.45949999999999996,-0.0905,0.45742436250489255,0.5410444514104659,0.4121622994242407,0.5873143731764531,0.06977264610472231,1.7345,12.7,0.11074999999999999,0.3,0.09426920178718678,0.04140938108816967,0.050935976325290226,0.0722186008988645,0.008626420891636823,0.009679752434353676,0.01912264257290801,0.019529350382543578,0.023041977352080734,0.1976633235420376,0.6569466853317864,0.021537910273454305,0.47016234598162726,0.3
favor_b_treatment1,14,0.28718468302674044,0.3365,0.4585,-0.122,0.453217731094136,0.5450483699137871,0.40349650706753754,0.5957889585883996,0.06775653236583662,1.778,13.6,0.11625,0.4,0.09436293994287664,0.04545385166934642,0.05029125695700785,0.05925857699412316,0.009539828186365321,0.010590077207024451,0.020895750575173046,0.02119121928966059,0.029300526451895615,0.17584682329561116,0.753937034925052,0.024702173354202113,0.5026246899500346,0.4
favor_b_treatment1,15,0.27728768915981233,0.3395,0.45099999999999996,-0.1115,0.44933359604267736,0.5487627314299033,0.3959465989494574,0.6033527499963721,0.07218988248389503,1.8370000000000002,14.2,0.11674999999999999,0.55,0.14172630746495327,0.07192649756961324,0.04678056276522951,0.08412240455056202,0.010361388129974319,0.01092189901228492,0.021373198747980594,0.021632550729384133,0.0275529073975075,0.21963126994315293,1.3218806379747876,0.023966808188343354,0.5104177855340405,0.55
favor_b_treatment1,16,0.24127434705327605,0.36,0.4495,-0.0895,0.445695377280262,0.5522198893499413,0.38866013185396164,0.6107889554147039,0.06536402163631001,1.8175000000000001,14.85,0.11599999999999999,0.25,0.09246101994900421,0.04920419323166419,0.05586402665118414,0.06984757841562095,0.010642714455301228,0.01088761372344717,0.020798330849815274,0.021821142291381254,0.024651183660357547,0.19397843070544565,1.4244112357114613,0.021001253095445215,0.44426165831931924,0.25
favor_b_treatment1,17,0.2809633257339372,0.335,0.479,-0.144,0.44180978084291145,0.5559737208564242,0.38029077829254876,0.6190462186543874,0.05123257946125481,1.8295,15.5,0.11574999999999999,0.45,0.09624170881887029,0.04861232245775593,0.04423620807961685,0.0687788217098074,0.010741182849706295,0.011148362290618705,0.021558003871895395,0.022281028885769733,0.01902728048432517,0.19327441631007447,2.013114894621608,0.01995224561955766,0.5104177855340405,0.45
favor_b_treatment1,18,0.2687157932768326,0.356,0.45549999999999996,-0.0995,0.43802373023637475,0.559665893292917,0.37248277538012353,0.6268527828647283,0.06874381458013802,1.807,15.7,0.11274999999999999,0.4,0.1257200998776496,0.06492100462951313,0.04989198859852942,0.09063954057578553,0.011010775396400668,0.011528503870411936,0.022915745960844672,0.023846012328091335,0.0280598690828828,0.21856228788199145,2.53605578553951,0.024466679812607015,0.5026246899500346,0.4
favor_b_treatment1,19,0.3207645098023965,0.32,0.4665,-0.14650000000000002,0.43387796352996755,0.5636245256116177,0.3637604349663791,0.6356690329910692,0.06719010602258259,1.8247499999999999,16.55,0.11474999999999999,0.65,0.09648851324554074,0.043286074094635967,0.05039580183016502,0.07213109410540024,0.011224633158364307,0.011711365587305598,0.02287351873068163,0.024255020150670083,0.017672276941016373,0.16831576684440774,2.7429335045761345,0.023922847480576957,0.4893604849295929,0.65
favor_b_treatment1,20,0.30733181963223893,0.33199999999999996,0.46299999999999997,-0.131,0.42974593873092043,0.5675821678844123,0.3553241896778217,0.6438411449952077,0.06536705548933909,1.846,17.15,0.1155,0.55,0.09066691207861396,0.05916969352277353,0.05232489595634287,0.0873528838435771,0.011659526435191536,0.011895190630858764,0.023685452437663988,0.024316324043392998,0.02533652212643561,0.17357388840733529,3.0309803868159815,0.021818630378164148,0.5104177855340405,0.55
favor_b_treatment1,21,0.20786633289745843,0.337,0.47450000000000003,-0.1375,0.42773910079969035,0.5694584909920136,0.3534199233408952,0.6455056437875715,0.06336109363880561,1.84325,17.7,0.11574999999999999,0.25,0.11316534421260706,0.0381272108936166,0.04860961568292948,0.06171880204861231,0.012182347455366251,0.01230835203708466,0.024249356824871324,0.024530836253597164,0.03557809226317433,0.1962964661719078,3.435112807463533,0.02341136700970616,0.4442616583193193,0.25
favor_b_treatment1,22,0.22759340485365617,0.35750000000000004,0.44699999999999995,-0.0895,0.4266545301091492,0.5704703496841852,0.35147600999858075,0.6472733568288966,0.0672533809560637,1.8692499999999999,17.95,0.1145,0.25,0.10356487575773399,0.06231287777692591,0.05016813834759227,0.08952947177209009,0.01284428398763636,0.012532272220155552,0.025284654323015247,0.025568572881022582,0.028332050412984502,0.2107460120119651,3.5463101654358553,0.021576058856739192,0.4442616583193193,0.25
favor_b_treatment1,23,0.21441130387388102,0.3485,0.4725,-0.124,0.42555795395055673,0.5714385289310548,0.3491721607903308,0.6494410592756656,0.06705142559646024,1.87025,18.0,0.122,0.25,0.11950510526377515,0.04307582054690861,0.03477370452390412,0.0570687489372525,0.013294422906200403,0.012711497335592127,0.02587061888558376,0.02639044611790932,0.02785841860296411,0.19090142813284008,3.641861872001303,0.022618111047751563,0.4442616583193193,0.25
favor_b_treatment1,24,0.23855098272715244,0.355,0.45099999999999996,-0.096,0.4246163884682212,0.5722612060849188,0.3475795833663702,0.6510452394214189,0.080610192596904,1.8662500000000002,18.5,0.11725000000000001,0.3,0.115459649033777,0.0662133712048842,0.04745080555025826,0.09965202614994575,0.014211866564012693,0.013282076865504552,0.027219237771644086,0.027944933664171095,0.036372719067335024,0.21137317337129766,3.9135392515834324,0.021732524740097438,0.4701623459816272,0.3
favor_b_treatment1,25,0.2027014230863379,0.346,0.46449999999999997,-0.11850000000000001,0.42384097070926446,0.5729628712635637,0.3462523393496541,0.6522553670333165,0.06567768577516632,1.879,18.3,0.11825000000000001,0.2,0.1391491621323842,0.06723094525588644,0.04828370107472795,0.09045353561505023,0.015256470347515984,0.01405842841353389,0.0287092259547483,0.029283783508503757,0.030604281215346255,0.28119388329051537,3.881128430590366,0.030230474342083497,0.4103913408340616,0.2
favor_b_treatment1,26,0.23142595901873014,0.337,0.46299999999999997,-0.126,0.42246654844476283,0.5741501744266883,0.3429239342277711,0.6553934778527626,0.060567374335203775,1.9144999999999999,18.9,0.12125000000000001,0.3,0.11286714905739216,0.03555573830362392,0.05252568294102469,0.08028895185188113,0.016012058834867494,0.014600880247915105,0.028997649720350294,0.030113455396271516,0.027487634009004523,0.23654252983565685,4.541040919390503,0.025591682448137632,0.4701623459816272,0.3
favor_b_treatment1,27,0.22426315700376936,0.34750000000000003,0.4795,-0.132,0.4211616884938634,0.5753241748548078,0.3403190236398982,0.6578499494496182,0.07231532008336966,1.859,19.4,0.11750000000000001,0.2,0.11810043480084358,0.05250313273861304,0.048283701074727944,0.07431086907820346,0.015926317166136038,0.01449828867262493,0.02875622177618495,0.02945569836851653,0.03801662546961867,0.21478630751222677,4.309109078757647,0.021367708051366223,0.41039134083406165,0.2
favor_b_treatment1,28,0.27143998374739603,0.33849999999999997,0.46799999999999997,-0.1295,0.41964393217234236,0.576761114509538,0.33691362967908794,0.6611325631743086,0.0742801608238628,1.8399999999999999,19.25,0.1155,0.45,0.12129008972148714,0.06268341508178851,0.04225237458291234,0.08255620095298401,0.015629506569694376,0.01453506931339679,0.02861239153273665,0.029365300535039118,0.030141188924500375,0.2698976414163437,4.7114083267164,0.02694536382346594,0.5104177855340405,0.45
favor_b_treatment1,29,0.26614400732913157,0.3195,0.4805,-0.161,0.4182418245388176,0.5780611949808451,0.33419505959744455,0.6637333272465282,0.06666367878662949,1.888,19.3,0.11975,0.5,0.14727100763324075,0.06411133408294306,0.05423875095596466,0.10517654331246058,0.016474836878763322,0.015488126103511952,0.03125754529906977,0.03257803665763389,0.038507926701665945,0.25427088746163273,4.835178111344095,0.02623150977856894,0.512989176042577,0.5
favor_b_treatment1,30,0.23514751375347406,0.354,0.47350000000000003,-0.11949999999999998,0.4171718774542055,0.5790278711482256,0.3322681257907011,0.6655009005528075,0.06602740584848034,1.8802500000000002,20.05,0.12150000000000001,0.35,0.13546130560081743,0.05205260497045777,0.05499042978938291,0.09270638426888693,0.01754121322683718,0.016528647152734954,0.033614837219638746,0.034676656061488335,0.032773963936601015,0.22083856332767515,4.706937768644784,0.030954125649690738,0.4893604849295929,0.35
favor_b_treatment1,31,0.24096657180092568,0.335,0.45899999999999996,-0.124,0.41584325796909766,0.580235783269925,0.3291019487569241,0.6685831930344664,0.06728004491482384,1.9024999999999999,20.7,0.11850000000000001,0.35,0.15815017029494352,0.06541366346888894,0.053988302826679616,0.10143185423047131,0.01831674157317256,0.017245681469300087,0.035390377953231286,0.0365405351493017,0.029574840333652326,0.25290158268843593,4.496782475457197,0.025807995497111887,0.48936048492959283,0.35
favor_b_treatment1,32,0.1760926509233554,0.3295,0.471,-0.14150000000000001,0.4148901390232833,0.5810564271145515,0.32760239863827556,0.6698345384482588,0.05717826763505539,1.9122499999999998,20.25,0.12125,0.2,0.13376164637124963,0.03748332962798262,0.05839069861039964,0.07988643254810644,0.019283150878531316,0.018270909273528983,0.037576393561266026,0.03883524681496121,0.030221363863560485,0.2594045560205343,5.418049755944914,0.023834682822793305,0.41039134083406165,0.2
favor_b_treatment1,33,0.20896603400250843,0.34249999999999997,0.47000000000000003,-0.1275,0.4141884693809188,0.5817153330815712,0.32624917283834237,0.6709259098923444,0.06350464580349342,1.9245,20.05,0.12275,0.15,0.09490806434916804,0.050458424782973035,0.04645314560761314,0.06495950155370084,0.019788154465141792,0.018905955517392978,0.03822451100037858,0.03915303109392498,0.03751512858160646,0.2785106064313114,5.65196751955505,0.028629897880215693,0.36634754853252327,0.15
favor_b_treatment1,34,0.24489688019678307,0.3285,0.4845,-0.15599999999999997,0.4135730034041717,0.5822488640257506,0.3250151991602182,0.6720556618263842,0.06297155088135145,1.8984999999999999,19.65,0.11875,0.3,0.13257621016001828,0.05931849804678399,0.06847781046671826,0.11090061933290114,0.020130255744694205,0.019188040846258986,0.03865421928419296,0.0399910222228456,0.02965763868490901,0.25421758190056093,5.333854141237835,0.025694306147881336,0.47016234598162726,0.3
favor_b_treatment1,35,0.27123250190377834,0.32999999999999996,0.4835,-0.15350000000000003,0.41181043798545874,0.5839335258153604,0.32019460662557414,0.6768330805239684,0.05473501927812169,1.9095,20.4,0.1255,0.45,0.10612912778937125,0.045768295162757176,0.04912658193515583,0.08228800513728406,0.020623735889120014,0.019884766873828813,0.040374086887329734,0.04175539381136858,0.025310688176677035,0.258217064950361,5.245549492063173,0.03219594613252453,0.5104177855340404,0.45
favor_b_treatment1,36,0.23336019924685764,0.34199999999999997,0.4665,-0.12450000000000001,0.4105637233563364,0.5850785033501124,0.31841468686691415,0.6785619100459488,0.06444446451475055,1.9072500000000001,20.35,0.11975,0.3,0.1627718351889078,0.07459363596390638,0.07087980931422612,0.11614306060336017,0.021695827723050704,0.021092360241517193,0.043724629070631175,0.0452636349454916,0.03549646849700613,0.29503110897523654,5.742500830602786,0.029176188921790316,0.47016234598162726,0.3
favor_b_treatment1,37,0.23329391700849608,0.32999999999999996,0.46749999999999997,-0.1375,0.4093162158763516,0.5862536424667606,0.3158028514573182,0.6813377598370496,0.06631101400790401,1.9289999999999998,20.35,0.12175,0.35,0.13652770224438335,0.05231483637805969,0.06146244039205869,0.08546313455766207,0.022201479291463357,0.021475809699792403,0.04362292203896199,0.04576789240894881,0.03502443168732983,0.25718926064179604,5.584518072785077,0.03547701257226475,0.4893604849295929,0.35
favor_b_treatment1,38,0.20862016391764704,0.3325,0.46799999999999997,-0.1355,0.40826249683249155,0.5872021936295456,0.31398519290027466,0.6831168126209983,0.05319059576491375,1.9120000000000001,21.1,0.12025000000000001,0.3,0.14882517519765667,0.05928299658595647,0.050220566137369416,0.08864328276269652,0.022970274557950573,0.021649439786300392,0.04423631109281813,0.046507269382495386,0.024933084234109837,0.2539602123831294,5.784734902719125,0.027600295574313576,0.47016234598162726,0.3
favor_b_treatment1,39,0.266139071888226,0.3195,0.485,-0.1655,0.40732365322918823,0.5879960087854077,0.3120364743418583,0.6847012744792372,0.0760736964595043,1.9425000000000001,20.5,0.12175,0.4,0.1391393145066067,0.05915857369904436,0.053753824833313264,0.08678315383456446,0.02333506528788498,0.02195143104961443,0.0449173049387545,0.04690909819036717,0.037223073136414694,0.2865470476663749,6.676746765335724,0.024239756382308877,0.5026246899500346,0.4
favor_b_treatment1,40,0.2673008062420978,0.3395,0.4755,-0.136,0.40600643331098335,0.589273743057279,0.3086657866970525,0.6878502072228228,0.06495215022451208,1.9337499999999999,20.55,0.12575,0.45,0.14904321607237253,0.0708203806526728,0.052962250707461474,0.10634600925380568,0.0235933879524694,0.022318845927234293,0.04587755536459105,0.04734432813885109,0.037943246735580666,0.26822945303169865,5.753488644200784,0.0213538484144021,0.5104177855340404,0.45
favor_b_treatment2,1,0.21475264398267932,0.3805,0.425,-0.0445,0.49586699200298157,0.5039647539586273,0.49148578176005053,0.5084396833997182,0.0797957429731367,0.5972500000000001,1.0,0.0,0.15,0.10676890541943997,0.04828370107472794,0.050731491309898596,0.08382155230952804,0.001560131751050195,0.0015335647094695897,0.0031823807450030426,0.0031335161778257,0.022695661472637855,0.026381562541010782,0.0,0.0,0.36634754853252327,0.15
favor_b_treatment2,2,0.14981774466187797,0.403,0.40800000000000003,-0.005000000000000002,0.49285313349676246,0.5068130231457939,0.4863807115496071,0.5134954163506974,0.06798602243432969,0.95525,2.0,0.0,0.15,0.10512228037121404,0.05037752213876844,0.06477491392263066,0.07870665055829312,0.0027996100799930496,0.0027343217725787814,0.0058233701494160486,0.005892111352757096,0.02197068261537992,0.06796816205129852,0.0,0.0,0.36634754853252327,0.15
favor_b_treatment2,3,0.17611974565159838,0.3865,0.4165,-0.029999999999999992,0.48992273721031115,0.5096038631219075,0.4802482837531265,0.5195429581126655,0.06363922769804531,1.20575,3.0,0.0,0.1,0.09036944442120314,0.049659366000573815,0.04368246667413417,0.07553319242488522,0.0036661857699791605,0.0034923490306855457,0.007425349650677911,0.007200420484289328,0.0292774507633375,0.0933058778539984,0.0,0.0,0.3077935056255462,0.1
favor_b_treatment2,4,0.18801661030613664,0.386,0.41550000000000004,-0.029500000000000005,0.4869410477251573,0.5124441259065861,0.4741465441042304,0.5256290476478924,0.06984422835891306,1.366,4.0,0.0,0.1,0.07809959431100534,0.05807436249281923,0.0468452098320685,0.07430201527337069,0.003977780406884644,0.0037943404600706532,0.00736864517011214,0.007556373009434308,0.027006028481590047,0.1111258177401681,0.0,0.0,0.30779350562554625,0.1
favor_b_treatment2,5,0.2202687129890542,0.3765,0.4405,-0.064,0.48385854928542615,0.5154542111406285,0.467686529643277,0.5320883217192648,0.07315555769665628,1.4245,5.0,0.10024999999999999,0.2,0.0896376188597042,0.03856300381399113,0.053751376971346417,0.07315448685739256,0.004830610968511542,0.004853445809998923,0.01026924407983113,0.01042540539476482,0.026244260942517965,0.09306053491085652,0.0,0.018171333699567915,0.41039134083406165,0.2
favor_b_treatment2,6,0.17647244355327318,0.381,0.403,-0.022000000000000002,0.4805791338562863,0.5186315538765534,0.46062891434165004,0.539125152417761,0.07330540197215099,1.5242499999999999,6.0,0.09875,0.1,0.09986406605038871,0.04833000593507319,0.057225316443906764,0.07529590748646653,0.0050795031501328575,0.005335838682572345,0.010511148616748149,0.010709014794136074,0.030732989577409456,0.15295574695419517,0.0,0.025745464598030104,0.3077935056255462,0.1
